Text,Date,Keyword
at wye river.. It's really cold! This internet is really expensive ,Tue Apr 07 00:15:16 PDT 2009,general
Jammed my finger and it hurts really badly. ,Tue Apr 07 00:15:18 PDT 2009,general
DAMN- my PC has COMPLETELY given out  this sucks ...,Tue Apr 07 00:15:25 PDT 2009,general
I just let my EverQuest 2 subscription lapse. Just don't play it anymore. Don't have the time ,Tue Apr 07 00:15:42 PDT 2009,general
"had a flu shot at work, now my arm hurts ",Tue Apr 07 00:15:44 PDT 2009,general
@heidimontag I love the hills but I missed the show tonight ,Tue Apr 07 00:15:53 PDT 2009,general
@JesMayhemWA Still trying to sell the prelude? ,Tue Apr 07 00:15:53 PDT 2009,general
"@katsun At this point, I'm trying to remain optimistic that it won't be as delayed as Live365 but it's getting harder each day ",Tue Apr 07 00:15:57 PDT 2009,general
Twitter is down? ,Tue Apr 07 00:16:00 PDT 2009,general
@Kal_Penn OMG I am so mad! You were my favorite character  I'll miss 'you',Tue Apr 07 00:16:04 PDT 2009,general
Wishes David Cook was coming to phoenix  trying to figure out a way to get to San diego on June 18th to see him.... I'm obsessed,Tue Apr 07 00:16:09 PDT 2009,general
ill make fresh start.. i promise...    xtra sad puppy face...,Tue Apr 07 00:16:11 PDT 2009,general
"A beautiful morning - the sun is shining, the birds are singing, I've just been playing Mousetrap with the kids... damn, now work ",Tue Apr 07 00:16:16 PDT 2009,general
"@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos, but I lost almost all comments ",Tue Apr 07 00:16:17 PDT 2009,general
@thisisguan ,Tue Apr 07 00:16:25 PDT 2009,general
"Tuesday is a raining day, again ",Tue Apr 07 00:16:34 PDT 2009,general
Has a huge headache but gotta go to work ,Tue Apr 07 00:16:34 PDT 2009,general
"@ACTinglikeamama Oh, you have a recipe for gyros? I developed an addiction in Germany, and haven't been able to find any I like in Aus. ",Tue Apr 07 00:16:36 PDT 2009,general
Still feel feckin arseholed...a sign of old age me thinks ,Tue Apr 07 00:16:40 PDT 2009,general
"@SukottoXD I saw ice in the rain today. Not quite snow, but frozen water, nonetheless. ",Tue Apr 07 00:16:41 PDT 2009,general
@charp I was being all nerdy &amp; thinking they could help me with my Metropolitan Area Network ,Tue Apr 07 00:16:42 PDT 2009,general
tired but cant sleep............. ,Tue Apr 07 00:16:50 PDT 2009,general
@JBeauty lol   GOODNIGHT,Tue Apr 07 00:16:59 PDT 2009,general
I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad ,Tue Apr 07 00:17:02 PDT 2009,general
Someone needs to give this baby a home!!! I would but it's a bit too soon  http://tinyurl.com/dzbppd,Tue Apr 07 00:17:11 PDT 2009,general
In bed. Finally!  Long day tomorrow ,Tue Apr 07 00:17:19 PDT 2009,general
Cant sleep. Ugh. If this is going to be a trend i.ll need to find something to do with my wakeful night hours. Read? Learn a language? ,Tue Apr 07 00:17:20 PDT 2009,general
Airlie is  sick   and now Mason is sick Too. He is going to miss his school disco ,Tue Apr 07 00:17:20 PDT 2009,general
Our trip has been canceled. See the latest blog post for info  http://kiwinova.blogspot.com/,Tue Apr 07 00:17:23 PDT 2009,general
Just saw 1 little and 1 huge stingray in foot-deep water off catseye beach at low tide. No turtles yet.  ,Tue Apr 07 00:17:26 PDT 2009,general
Have to update my picture cos I look old and fat.  Oh I am old and fat  playing badminton is not working on weight ,Tue Apr 07 00:17:29 PDT 2009,general
Just saw some snow flakes ,Tue Apr 07 00:17:32 PDT 2009,general
"lol, honeybaby, i sound like a ny-quil commercial. that word only looks right with a green background. i want to sleep but i can't ",Tue Apr 07 00:17:34 PDT 2009,general
"Feeling soree, bad idea to go running when your sick ",Tue Apr 07 00:17:36 PDT 2009,general
T___T need more sleep but my body wont let me  so i will draw instead  &lt;3,Tue Apr 07 00:17:38 PDT 2009,general
"@30SECONDSTOMARS: Thank's for your prayers, these days are very difficults ",Tue Apr 07 00:17:39 PDT 2009,general
@vanidosa27 What's wrong? why do you need an inhaler? I didn't even know you were sick  Hope you start feeling better,Tue Apr 07 00:17:41 PDT 2009,general
"@eri74 Goodmorning!  hahaha, let me guess .... CB? hahaha me not ",Tue Apr 07 00:17:42 PDT 2009,general
"Doesn't know why, but is feeling very down. And a trip to the gym didn't help ",Tue Apr 07 00:17:43 PDT 2009,general
Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick ,Tue Apr 07 00:17:44 PDT 2009,general
Taking Angus for a check-up today. I always quietly dread it but this time he's poorly so I know the lung function tests will be crap. ,Tue Apr 07 00:17:47 PDT 2009,general
@grahamcracker  If only you were working in the Melbourne Victoria Police Department or the Melbourne City Cabs. ,Tue Apr 07 00:17:48 PDT 2009,general
doing homework...  ,Tue Apr 07 00:17:48 PDT 2009,general
has realized that twitter is getting more attention from her mama then she is....hahaha  LAME!,Tue Apr 07 00:17:53 PDT 2009,general
"@m0nkfish Eww. Hershys kisses are ok, but not amazing ",Tue Apr 07 00:17:58 PDT 2009,general
whoa im super hungry  Life cereal w/granola &amp; raspberries is calling my name,Tue Apr 07 00:18:04 PDT 2009,general
wants to go to easterfest ,Tue Apr 07 00:18:09 PDT 2009,general
Really let down by gossip girl...it's all I have to make my Mondays good and all they give are reruns... ,Tue Apr 07 00:18:11 PDT 2009,general
am trying to fit all my stuff in a tiny bag so i can take it on as hand luggage. dont think its gonna work ,Tue Apr 07 00:18:29 PDT 2009,general
"@sunky being a grown up is horrid, isn't it ",Tue Apr 07 00:18:32 PDT 2009,general
@SEAF2009 I am strongly considering improvising. I missed last year I was so sick. ,Tue Apr 07 00:18:35 PDT 2009,general
@innocentdrinks COKE!? 20% minority stake? Really? Not April Fool? Can you give it back? So depressing. You were a favourite brand. Sad ,Tue Apr 07 00:18:36 PDT 2009,general
has just said goodbye to her hubby who is off globe trotting away ,Tue Apr 07 00:18:37 PDT 2009,general
@ChauV I has so many things to do ,Tue Apr 07 00:18:42 PDT 2009,general
@bkGirlFriday dude it snowed here today...cant imagine the weather in hawaii right now ,Tue Apr 07 00:18:46 PDT 2009,general
"updating my myspace profile, i need more followers coz its a bit sad only to have one ",Tue Apr 07 00:18:52 PDT 2009,general
"when you read my updates, blogspot, bulletin on myspace, etc. You could just figure it out on your own. I don't care ",Tue Apr 07 00:18:53 PDT 2009,general
@thelmarockz thelma I can't see shiz I see blank and me and u comments ,Tue Apr 07 00:18:56 PDT 2009,general
"Back at :work, have to go to ::Zeist in a minute. But want to stay here to do some work ",Tue Apr 07 00:19:01 PDT 2009,general
I thought you could buy Silent Hill for the PSP on the PS Store? I can't find it anywhere? ,Tue Apr 07 00:19:02 PDT 2009,general
Doing my taxes. Not in the best mood because of this ,Tue Apr 07 00:19:02 PDT 2009,general
I am not a fan of sleeping alone  baby boo,Tue Apr 07 00:19:07 PDT 2009,general
"I NEVER THOUGHT THAT I COULD  HATE SOMBODY, BUT I REALLY HATE YOU �TOBE D....�, I ONLY GAVE YOU ALL OF MY LOVE AND YOU  PAY ME SO BAD! ",Tue Apr 07 00:19:07 PDT 2009,general
@tommcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset ='( lol..a msg would make up 4 it!,Tue Apr 07 00:19:09 PDT 2009,general
Going to sleep now. Johnny just died on the OC. ,Tue Apr 07 00:19:13 PDT 2009,general
again with the fucked sleep... ive decided to go do homework instead ,Tue Apr 07 00:19:16 PDT 2009,general
@OscarTG Morning. No sun here unfortunately ,Tue Apr 07 00:19:23 PDT 2009,general
I need a holiday  only one day off this year.,Tue Apr 07 00:19:30 PDT 2009,general
@stephenkruiser sorry to hear about your dog. ,Tue Apr 07 00:19:35 PDT 2009,general
@trash_kitten  solution will be found!,Tue Apr 07 00:19:35 PDT 2009,general
Got to do Spanish revision today ,Tue Apr 07 00:19:36 PDT 2009,general
has a cold from playing outside yesterday ,Tue Apr 07 00:19:41 PDT 2009,general
why does stik-o have to be chocolate?! ,Tue Apr 07 00:19:42 PDT 2009,general
I need SIMS 3. Gaah! ,Tue Apr 07 00:19:42 PDT 2009,general
is listening to an awesome song but i dnt no the name but i wanna upload it on limewire!!!!! ,Tue Apr 07 00:19:55 PDT 2009,general
@Linda_James Im not a morning person! Never have been  prefer the night!,Tue Apr 07 00:20:05 PDT 2009,general
"@smaffulli correction: they don't tell you, but a cert. is there. How you can use it is a different matter, and without Win yet another! ",Tue Apr 07 00:20:16 PDT 2009,general
"@ktml I think its iTunes fault I cant download it on my Mac now &quot;store busy&quot;   if you got it, anything awesome in the camerakit update?",Tue Apr 07 00:20:17 PDT 2009,general
@KateriH How was the TJ dinner tonight? My freezer melted down. ,Tue Apr 07 00:20:20 PDT 2009,general
@martiy ouchies.    have a good day .......and goodnight @SuperTim.,Tue Apr 07 00:20:20 PDT 2009,general
@geoffmartinez youre going to be in mexico on easter?  why?,Tue Apr 07 00:20:22 PDT 2009,general
Early Twitter Buzz: Star Trek Has Secret Premiere in Austin - http://is.gd/r9vr Holy crap! Wish I was there... ,Tue Apr 07 00:20:26 PDT 2009,general
i think i'm getting sick.  ,Tue Apr 07 00:20:32 PDT 2009,general
happy birthday jaime. loveyou&lt;3.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. please. ,Tue Apr 07 00:20:36 PDT 2009,general
revising my essay and talking to my hubby on aim ,Tue Apr 07 00:20:45 PDT 2009,general
"@LizDinkel lol, I figured as much...but you never know. We don't talk anymore, maybe you became easily offended... ",Tue Apr 07 00:20:53 PDT 2009,general
"traffic not as bad as normal, so super early for meeting ",Tue Apr 07 00:20:52 PDT 2009,general
yo that was hella weird my twitter got deleted ,Tue Apr 07 00:20:53 PDT 2009,general
They don't get hyphy on the east coast  ...even to E40,Tue Apr 07 00:20:54 PDT 2009,general
"Perfectly ripe and fresh banana goes in the bag.. Arrive at office, it looks like it has been hit by a freight train. Poor banana ",Tue Apr 07 00:20:55 PDT 2009,general
home. mc. bored. missing him. who? him  sigh. im bored. tadi exam &amp; was okay. thursday lagi exam. gaaaaaaaaaaaaaahhh!,Tue Apr 07 00:20:57 PDT 2009,general
rufus rufus rufus! Bloody Brillaint!!!! Shame my mum is such a miserable crab or i could liten to him while i work ,Tue Apr 07 00:21:02 PDT 2009,general
me and @maddeh are so in sync that both of our stummics hurt right now ,Tue Apr 07 00:21:00 PDT 2009,general
studying commerce  how am i suppose to remember so much????,Tue Apr 07 00:21:00 PDT 2009,general
....it's just fever... ,Tue Apr 07 00:21:03 PDT 2009,general
cuz like troybolton is the hottiemcsuperbob. omfgz. my nail buds  - cries -,Tue Apr 07 00:21:06 PDT 2009,general
"Arghh! My hands are itchy!! Could it be that on top of my 'alergy' to beef, I also cannot eat chicken no more?? ",Tue Apr 07 00:21:15 PDT 2009,general
I cant sleep. Missing the person I love most for the past 7yrs of my life. If only... ,Tue Apr 07 00:21:22 PDT 2009,general
Time to get me ass in gear and start the day ,Tue Apr 07 00:21:24 PDT 2009,general
Should really go to sleep so i can get up early tomorrow (well today now) ,Tue Apr 07 00:21:28 PDT 2009,general
Fairly certain I have the flu. ,Tue Apr 07 00:21:33 PDT 2009,general
I'm going to put myself out of this misery and go to freakin bed.  Ugh ,Tue Apr 07 00:21:35 PDT 2009,general
is again in the math lab ,Tue Apr 07 00:21:52 PDT 2009,general
i don't wanna leave CO! 4:15 am is coming too soon!! ,Tue Apr 07 00:21:53 PDT 2009,general
"@brightillusions  only one to fill that position. They've just tightened our borders or something  Which sucks, I want you to move here!",Tue Apr 07 00:21:58 PDT 2009,general
"Where the magic happens every month LOL Sophia did a terrific job, as usual! What am I gonna have for dinner?  http://twitpic.com/2y5bz",Tue Apr 07 00:22:02 PDT 2009,general
@jmielcarz send some of that warmness my way.... it's cold ,Tue Apr 07 00:22:07 PDT 2009,general
Power to levitate?.... still negative. ,Tue Apr 07 00:22:10 PDT 2009,general
Trying really hard not to get sick from all of the stuff I just took to get rid of my cough. ,Tue Apr 07 00:22:28 PDT 2009,general
back from the casino a big fat loser! ,Tue Apr 07 00:22:31 PDT 2009,general
Even a four day week seems too long  I want to stay in bed!,Tue Apr 07 00:22:36 PDT 2009,general
@theajp Glad you enjoyed it mate. Any more gigs lined up in the near future? None on the horizon for me at the mo ,Tue Apr 07 00:22:40 PDT 2009,general
isnt feelin 100% 2day ,Tue Apr 07 00:22:43 PDT 2009,general
going to watch julian play bball. i want phoebe ,Tue Apr 07 00:22:40 PDT 2009,general
@DuncanMacrae hmmm well good luck with that.....  ,Tue Apr 07 00:22:52 PDT 2009,general
just got a denied letter from bazaar bizarre. sad. i was looking forward to a road trip to be a vendor there ,Tue Apr 07 00:23:04 PDT 2009,general
Now even more annoyed with Bones. I would have preferred the gratuitous grossness. Poor Angela ,Tue Apr 07 00:23:25 PDT 2009,general
"@OnlineMigration me too!, although im still going  hehe",Tue Apr 07 00:23:26 PDT 2009,general
I am layin in bed @ 3am cos my tummy is beatboxn so bd so I hd 2 wake up. can't eat. Unburnable calories nt gd for my &quot;abs&quot; I am hungry! ,Tue Apr 07 00:23:27 PDT 2009,general
Bed... Work in am ,Tue Apr 07 00:23:32 PDT 2009,general
No rain please ,Tue Apr 07 00:23:34 PDT 2009,general
@gabysslave thanks - you too! I have an essay to write ,Tue Apr 07 00:23:36 PDT 2009,general
"Fuck! Len Wein's house caught fire earlier today. The family is safe, but they lost their dog. ",Tue Apr 07 00:23:39 PDT 2009,general
thinks factorial designs are going to be the death of my test &quot;A&quot;.  Who comes up with this confusing &quot;mathy&quot; stuff?  Ugh ,Tue Apr 07 00:23:41 PDT 2009,general
@schnicklefritz OMG! I have the same problem! I lent it to someone and they never gave it back!!! ,Tue Apr 07 00:23:42 PDT 2009,general
"@friendlypharm  too bad it's true, for the most part ",Tue Apr 07 00:23:49 PDT 2009,general
@THEcamacho danm I wanted to hear that studying sucks ,Tue Apr 07 00:23:49 PDT 2009,general
YAY hannah montanas on disney channel fun ......NOT ,Tue Apr 07 00:23:54 PDT 2009,general
all the photos i try to upload are too big ,Tue Apr 07 00:23:57 PDT 2009,general
Somewhere in the world right now the sun is shining and people are busy...but not here ,Tue Apr 07 00:23:59 PDT 2009,general
@Labrys67 the chat broked? ,Tue Apr 07 00:24:08 PDT 2009,general
@ruthclayton oh i aint gonna be ur bitch  but i will be HIS.. muwahaha,Tue Apr 07 00:24:15 PDT 2009,general
Caught myself looking up the iphone. Promised I wouldn't torcher myself as I still have 6 months left on my current contract ,Tue Apr 07 00:24:18 PDT 2009,general
Goodnight everyone. Well I'm not feeling much better and I'm going to the doctor tomorrow.  ,Tue Apr 07 00:24:32 PDT 2009,general
@cardinaire ya me too ,Tue Apr 07 00:24:52 PDT 2009,general
Blimmin' heck i'm slightly tired! And i still didn't see no Otalia ,Tue Apr 07 00:24:54 PDT 2009,general
"im going 2 bed nowww - surprising??? Not rly, i have school 2morow, thats right, my spring break days r over ",Tue Apr 07 00:24:53 PDT 2009,general
Wants her camera back! ,Tue Apr 07 00:24:56 PDT 2009,general
first: UNC DOMINATED!!!!!!!!!!!!!!. second: the hills is back (hallelujah). third: econ paper? gaussian copula is def. NOT that deal ,Tue Apr 07 00:24:58 PDT 2009,general
Is physically tired but can't sleep ,Tue Apr 07 00:25:04 PDT 2009,general
tks pa 4 &quot;tapauing&quot; croissant tuna knowing dat Ive back-to-back meetings since morning  &amp; Zuraidah tks 4 buying my FAV STARBUCK MOCHA FRAP,Tue Apr 07 00:25:08 PDT 2009,general
"@RussyRhubarb A new twitter name without telling me? Boo. By the way, I think Oberon is dead  Haven't seen him for ages...",Tue Apr 07 00:25:13 PDT 2009,general
"@jeffsmithcars Why would you want to send traffic to that page?  At the bottom, you say you're not done  ",Tue Apr 07 00:25:14 PDT 2009,general
